cls_name,label,save_name
pitted_surface,3,pitted_surface_pitted_surface_180_0.jpg
crazing,0,crazing_crazing_164_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_237_0.jpg
inclusion,1,inclusion_inclusion_15_2.jpg
inclusion,1,inclusion_inclusion_35_3.jpg
scratches,5,scratches_scratches_20_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_254_2.jpg
scratches,5,scratches_scratches_231_0.jpg
scratches,5,scratches_scratches_39_4.jpg
scratches,5,scratches_scratches_36_4.jpg
inclusion,1,inclusion_inclusion_189_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_184_1.jpg
crazing,0,crazing_crazing_191_3.jpg
inclusion,1,inclusion_inclusion_16_1.jpg
patches,2,patches_patches_191_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_145_1.jpg
scratches,5,scratches_scratches_230_2.jpg
crazing,0,crazing_crazing_294_4.jpg
scratches,5,scratches_scratches_7_1.jpg
inclusion,1,inclusion_inclusion_281_0.jpg
scratches,5,scratches_scratches_218_3.jpg
scratches,5,scratches_scratches_59_3.jpg
inclusion,1,inclusion_inclusion_200_3.jpg
inclusion,1,inclusion_inclusion_291_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_66_4.jpg
crazing,0,crazing_crazing_63_4.jpg
crazing,0,crazing_crazing_252_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_267_3.jpg
patches,2,patches_patches_18_3.jpg
crazing,0,crazing_crazing_296_2.jpg
scratches,5,scratches_scratches_216_4.jpg
crazing,0,crazing_crazing_193_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_15_4.jpg
scratches,5,scratches_scratches_53_1.jpg
patches,2,patches_patches_242_2.jpg
inclusion,1,inclusion_inclusion_250_4.jpg
inclusion,1,inclusion_inclusion_207_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_228_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_203_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_286_2.jpg
inclusion,1,inclusion_inclusion_152_4.jpg
inclusion,1,inclusion_inclusion_177_4.jpg
scratches,5,scratches_scratches_98_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_160_0.jpg
inclusion,1,inclusion_inclusion_56_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_96_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_199_4.jpg
crazing,0,crazing_crazing_261_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_265_4.jpg
crazing,0,crazing_crazing_200_2.jpg
scratches,5,scratches_scratches_233_2.jpg
crazing,0,crazing_crazing_94_4.jpg
crazing,0,crazing_crazing_31_0.jpg
scratches,5,scratches_scratches_242_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_21_2.jpg
crazing,0,crazing_crazing_145_0.jpg
scratches,5,scratches_scratches_43_2.jpg
scratches,5,scratches_scratches_34_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_47_1.jpg
crazing,0,crazing_crazing_235_4.jpg
crazing,0,crazing_crazing_244_2.jpg
inclusion,1,inclusion_inclusion_103_0.jpg
patches,2,patches_patches_264_2.jpg
inclusion,1,inclusion_inclusion_160_2.jpg
inclusion,1,inclusion_inclusion_149_1.jpg
patches,2,patches_patches_74_0.jpg
patches,2,patches_patches_204_4.jpg
inclusion,1,inclusion_inclusion_227_1.jpg
crazing,0,crazing_crazing_268_1.jpg
inclusion,1,inclusion_inclusion_2_4.jpg
patches,2,patches_patches_288_4.jpg
crazing,0,crazing_crazing_275_3.jpg
crazing,0,crazing_crazing_280_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_168_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_24_4.jpg
patches,2,patches_patches_273_0.jpg
inclusion,1,inclusion_inclusion_252_2.jpg
crazing,0,crazing_crazing_119_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_123_1.jpg
inclusion,1,inclusion_inclusion_102_2.jpg
inclusion,1,inclusion_inclusion_156_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_186_1.jpg
crazing,0,crazing_crazing_56_3.jpg
crazing,0,crazing_crazing_185_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_246_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_275_0.jpg
patches,2,patches_patches_188_1.jpg
crazing,0,crazing_crazing_4_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_289_3.jpg
inclusion,1,inclusion_inclusion_229_2.jpg
scratches,5,scratches_scratches_215_2.jpg
crazing,0,crazing_crazing_230_1.jpg
patches,2,patches_patches_65_0.jpg
crazing,0,crazing_crazing_240_2.jpg
inclusion,1,inclusion_inclusion_238_4.jpg
scratches,5,scratches_scratches_227_2.jpg
inclusion,1,inclusion_inclusion_210_3.jpg
scratches,5,scratches_scratches_275_3.jpg
crazing,0,crazing_crazing_25_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_78_0.jpg
patches,2,patches_patches_234_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_195_0.jpg
scratches,5,scratches_scratches_133_4.jpg
inclusion,1,inclusion_inclusion_91_3.jpg
crazing,0,crazing_crazing_269_2.jpg
inclusion,1,inclusion_inclusion_126_3.jpg
inclusion,1,inclusion_inclusion_216_2.jpg
inclusion,1,inclusion_inclusion_190_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_232_1.jpg
inclusion,1,inclusion_inclusion_226_1.jpg
scratches,5,scratches_scratches_273_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_238_1.jpg
inclusion,1,inclusion_inclusion_10_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_255_1.jpg
inclusion,1,inclusion_inclusion_159_0.jpg
inclusion,1,inclusion_inclusion_106_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_241_2.jpg
scratches,5,scratches_scratches_29_4.jpg
patches,2,patches_patches_30_1.jpg
scratches,5,scratches_scratches_224_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_46_3.jpg
patches,2,patches_patches_245_1.jpg
crazing,0,crazing_crazing_74_2.jpg
inclusion,1,inclusion_inclusion_140_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_100_0.jpg
inclusion,1,inclusion_inclusion_210_1.jpg
inclusion,1,inclusion_inclusion_199_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_89_1.jpg
crazing,0,crazing_crazing_79_2.jpg
crazing,0,crazing_crazing_124_1.jpg
patches,2,patches_patches_169_3.jpg
inclusion,1,inclusion_inclusion_137_2.jpg
scratches,5,scratches_scratches_106_4.jpg
scratches,5,scratches_scratches_273_3.jpg
scratches,5,scratches_scratches_172_1.jpg
scratches,5,scratches_scratches_59_2.jpg
scratches,5,scratches_scratches_70_1.jpg
scratches,5,scratches_scratches_272_3.jpg
inclusion,1,inclusion_inclusion_61_2.jpg
crazing,0,crazing_crazing_188_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_89_4.jpg
patches,2,patches_patches_256_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_265_1.jpg
patches,2,patches_patches_68_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_262_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_266_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_239_2.jpg
patches,2,patches_patches_213_0.jpg
patches,2,patches_patches_181_1.jpg
inclusion,1,inclusion_inclusion_31_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_245_4.jpg
inclusion,1,inclusion_inclusion_151_3.jpg
scratches,5,scratches_scratches_277_4.jpg
patches,2,patches_patches_55_0.jpg
inclusion,1,inclusion_inclusion_207_4.jpg
inclusion,1,inclusion_inclusion_296_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_66_0.jpg
crazing,0,crazing_crazing_260_3.jpg
scratches,5,scratches_scratches_265_3.jpg
patches,2,patches_patches_286_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_214_4.jpg
scratches,5,scratches_scratches_278_0.jpg
patches,2,patches_patches_140_0.jpg
scratches,5,scratches_scratches_150_2.jpg
patches,2,patches_patches_275_2.jpg
scratches,5,scratches_scratches_204_0.jpg
patches,2,patches_patches_61_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_216_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_54_0.jpg
scratches,5,scratches_scratches_148_4.jpg
inclusion,1,inclusion_inclusion_191_1.jpg
crazing,0,crazing_crazing_290_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_66_1.jpg
patches,2,patches_patches_14_0.jpg
patches,2,patches_patches_64_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_152_3.jpg
scratches,5,scratches_scratches_294_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_148_4.jpg
inclusion,1,inclusion_inclusion_202_1.jpg
scratches,5,scratches_scratches_292_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_40_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_65_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_155_0.jpg
scratches,5,scratches_scratches_132_4.jpg
scratches,5,scratches_scratches_74_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_300_3.jpg
inclusion,1,inclusion_inclusion_108_2.jpg
scratches,5,scratches_scratches_212_3.jpg
patches,2,patches_patches_181_4.jpg
inclusion,1,inclusion_inclusion_291_2.jpg
crazing,0,crazing_crazing_65_0.jpg
scratches,5,scratches_scratches_240_3.jpg
patches,2,patches_patches_142_0.jpg
crazing,0,crazing_crazing_48_2.jpg
scratches,5,scratches_scratches_33_1.jpg
crazing,0,crazing_crazing_146_0.jpg
crazing,0,crazing_crazing_241_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_257_3.jpg
inclusion,1,inclusion_inclusion_283_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_99_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_218_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_105_1.jpg
patches,2,patches_patches_106_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_103_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_231_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_134_4.jpg
inclusion,1,inclusion_inclusion_294_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_238_4.jpg
scratches,5,scratches_scratches_214_4.jpg
inclusion,1,inclusion_inclusion_24_4.jpg
crazing,0,crazing_crazing_201_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_104_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_70_4.jpg
patches,2,patches_patches_24_2.jpg
inclusion,1,inclusion_inclusion_144_4.jpg
inclusion,1,inclusion_inclusion_73_3.jpg
crazing,0,crazing_crazing_35_1.jpg
crazing,0,crazing_crazing_245_3.jpg
crazing,0,crazing_crazing_298_3.jpg
patches,2,patches_patches_197_2.jpg
scratches,5,scratches_scratches_126_2.jpg
patches,2,patches_patches_6_1.jpg
inclusion,1,inclusion_inclusion_77_1.jpg
scratches,5,scratches_scratches_69_2.jpg
inclusion,1,inclusion_inclusion_63_4.jpg
crazing,0,crazing_crazing_12_3.jpg
crazing,0,crazing_crazing_21_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_194_3.jpg
scratches,5,scratches_scratches_151_3.jpg
patches,2,patches_patches_93_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_238_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_293_3.jpg
patches,2,patches_patches_87_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_3_2.jpg
scratches,5,scratches_scratches_40_1.jpg
crazing,0,crazing_crazing_177_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_85_1.jpg
crazing,0,crazing_crazing_57_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_12_3.jpg
crazing,0,crazing_crazing_29_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_267_1.jpg
patches,2,patches_patches_164_0.jpg
patches,2,patches_patches_279_1.jpg
scratches,5,scratches_scratches_116_3.jpg
patches,2,patches_patches_187_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_120_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_243_2.jpg
inclusion,1,inclusion_inclusion_81_4.jpg
patches,2,patches_patches_82_0.jpg
patches,2,patches_patches_41_0.jpg
scratches,5,scratches_scratches_235_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_3_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_276_0.jpg
scratches,5,scratches_scratches_75_2.jpg
inclusion,1,inclusion_inclusion_214_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_18_4.jpg
crazing,0,crazing_crazing_109_0.jpg
scratches,5,scratches_scratches_93_1.jpg
crazing,0,crazing_crazing_154_3.jpg
scratches,5,scratches_scratches_242_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_284_3.jpg
crazing,0,crazing_crazing_131_1.jpg
crazing,0,crazing_crazing_262_2.jpg
inclusion,1,inclusion_inclusion_60_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_31_1.jpg
patches,2,patches_patches_124_3.jpg
inclusion,1,inclusion_inclusion_84_4.jpg
crazing,0,crazing_crazing_264_2.jpg
crazing,0,crazing_crazing_270_2.jpg
inclusion,1,inclusion_inclusion_209_1.jpg
inclusion,1,inclusion_inclusion_135_4.jpg
scratches,5,scratches_scratches_176_2.jpg
patches,2,patches_patches_7_4.jpg
crazing,0,crazing_crazing_115_2.jpg
crazing,0,crazing_crazing_277_4.jpg
inclusion,1,inclusion_inclusion_45_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_141_2.jpg
inclusion,1,inclusion_inclusion_258_2.jpg
inclusion,1,inclusion_inclusion_64_1.jpg
crazing,0,crazing_crazing_221_0.jpg
patches,2,patches_patches_64_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_14_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_272_1.jpg
patches,2,patches_patches_115_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_140_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_102_3.jpg
inclusion,1,inclusion_inclusion_240_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_154_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_54_4.jpg
patches,2,patches_patches_29_4.jpg
crazing,0,crazing_crazing_152_4.jpg
scratches,5,scratches_scratches_105_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_110_3.jpg
crazing,0,crazing_crazing_86_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_67_4.jpg
scratches,5,scratches_scratches_147_1.jpg
patches,2,patches_patches_52_4.jpg
crazing,0,crazing_crazing_125_2.jpg
inclusion,1,inclusion_inclusion_131_0.jpg
inclusion,1,inclusion_inclusion_255_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_90_0.jpg
patches,2,patches_patches_298_2.jpg
patches,2,patches_patches_112_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_299_3.jpg
crazing,0,crazing_crazing_26_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_79_1.jpg
crazing,0,crazing_crazing_263_0.jpg
scratches,5,scratches_scratches_115_4.jpg
crazing,0,crazing_crazing_64_2.jpg
inclusion,1,inclusion_inclusion_231_0.jpg
patches,2,patches_patches_70_3.jpg
inclusion,1,inclusion_inclusion_191_3.jpg
crazing,0,crazing_crazing_93_3.jpg
patches,2,patches_patches_162_3.jpg
scratches,5,scratches_scratches_111_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_165_0.jpg
crazing,0,crazing_crazing_216_0.jpg
inclusion,1,inclusion_inclusion_299_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_248_3.jpg
crazing,0,crazing_crazing_172_0.jpg
crazing,0,crazing_crazing_251_1.jpg
scratches,5,scratches_scratches_152_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_159_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_151_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_229_0.jpg
crazing,0,crazing_crazing_103_3.jpg
patches,2,patches_patches_108_0.jpg
scratches,5,scratches_scratches_117_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_250_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_285_2.jpg
patches,2,patches_patches_228_1.jpg
inclusion,1,inclusion_inclusion_141_2.jpg
crazing,0,crazing_crazing_286_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_44_1.jpg
patches,2,patches_patches_210_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_279_2.jpg
scratches,5,scratches_scratches_120_1.jpg
crazing,0,crazing_crazing_98_2.jpg
inclusion,1,inclusion_inclusion_200_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_202_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_153_2.jpg
inclusion,1,inclusion_inclusion_146_2.jpg
crazing,0,crazing_crazing_173_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_174_0.jpg
inclusion,1,inclusion_inclusion_247_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_286_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_121_4.jpg
scratches,5,scratches_scratches_131_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_43_0.jpg
crazing,0,crazing_crazing_246_3.jpg
scratches,5,scratches_scratches_182_4.jpg
inclusion,1,inclusion_inclusion_116_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_238_4.jpg
scratches,5,scratches_scratches_111_0.jpg
scratches,5,scratches_scratches_86_0.jpg
inclusion,1,inclusion_inclusion_17_3.jpg
scratches,5,scratches_scratches_71_1.jpg
scratches,5,scratches_scratches_194_3.jpg
patches,2,patches_patches_245_3.jpg
patches,2,patches_patches_190_4.jpg
crazing,0,crazing_crazing_219_1.jpg
inclusion,1,inclusion_inclusion_19_4.jpg
scratches,5,scratches_scratches_229_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_234_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_136_4.jpg
inclusion,1,inclusion_inclusion_157_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_158_3.jpg
scratches,5,scratches_scratches_213_3.jpg
patches,2,patches_patches_229_1.jpg
patches,2,patches_patches_162_4.jpg
inclusion,1,inclusion_inclusion_279_1.jpg
patches,2,patches_patches_250_4.jpg
inclusion,1,inclusion_inclusion_37_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_115_1.jpg
scratches,5,scratches_scratches_74_0.jpg
inclusion,1,inclusion_inclusion_206_0.jpg
crazing,0,crazing_crazing_118_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_158_2.jpg
patches,2,patches_patches_230_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_147_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_203_0.jpg
scratches,5,scratches_scratches_254_3.jpg
inclusion,1,inclusion_inclusion_13_4.jpg
scratches,5,scratches_scratches_63_1.jpg
crazing,0,crazing_crazing_206_0.jpg
scratches,5,scratches_scratches_233_4.jpg
patches,2,patches_patches_247_4.jpg
scratches,5,scratches_scratches_285_1.jpg
patches,2,patches_patches_61_3.jpg
inclusion,1,inclusion_inclusion_163_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_127_1.jpg
patches,2,patches_patches_124_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_225_0.jpg
crazing,0,crazing_crazing_235_1.jpg
crazing,0,crazing_crazing_277_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_147_3.jpg
patches,2,patches_patches_84_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_199_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_70_0.jpg
inclusion,1,inclusion_inclusion_218_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_11_2.jpg
crazing,0,crazing_crazing_27_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_175_0.jpg
crazing,0,crazing_crazing_289_3.jpg
patches,2,patches_patches_13_0.jpg
scratches,5,scratches_scratches_239_4.jpg
scratches,5,scratches_scratches_288_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_64_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_153_3.jpg
inclusion,1,inclusion_inclusion_231_4.jpg
scratches,5,scratches_scratches_83_0.jpg
inclusion,1,inclusion_inclusion_103_4.jpg
scratches,5,scratches_scratches_40_3.jpg
patches,2,patches_patches_213_1.jpg
inclusion,1,inclusion_inclusion_34_1.jpg
scratches,5,scratches_scratches_123_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_163_0.jpg
inclusion,1,inclusion_inclusion_189_3.jpg
inclusion,1,inclusion_inclusion_201_2.jpg
crazing,0,crazing_crazing_199_4.jpg
scratches,5,scratches_scratches_79_3.jpg
inclusion,1,inclusion_inclusion_70_4.jpg
crazing,0,crazing_crazing_42_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_42_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_99_2.jpg
crazing,0,crazing_crazing_121_3.jpg
scratches,5,scratches_scratches_201_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_24_1.jpg
inclusion,1,inclusion_inclusion_139_1.jpg
scratches,5,scratches_scratches_95_2.jpg
inclusion,1,inclusion_inclusion_248_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_280_3.jpg
crazing,0,crazing_crazing_202_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_252_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_144_1.jpg
scratches,5,scratches_scratches_19_2.jpg
patches,2,patches_patches_265_2.jpg
crazing,0,crazing_crazing_288_2.jpg
inclusion,1,inclusion_inclusion_67_3.jpg
crazing,0,crazing_crazing_272_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_211_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_153_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_170_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_236_3.jpg
inclusion,1,inclusion_inclusion_156_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_158_0.jpg
inclusion,1,inclusion_inclusion_197_3.jpg
patches,2,patches_patches_83_0.jpg
inclusion,1,inclusion_inclusion_157_1.jpg
inclusion,1,inclusion_inclusion_175_2.jpg
patches,2,patches_patches_79_1.jpg
inclusion,1,inclusion_inclusion_262_4.jpg
scratches,5,scratches_scratches_56_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_101_4.jpg
crazing,0,crazing_crazing_112_3.jpg
scratches,5,scratches_scratches_276_2.jpg
inclusion,1,inclusion_inclusion_216_3.jpg
patches,2,patches_patches_104_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_22_2.jpg
patches,2,patches_patches_58_2.jpg
inclusion,1,inclusion_inclusion_283_3.jpg
scratches,5,scratches_scratches_202_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_243_0.jpg
inclusion,1,inclusion_inclusion_30_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_50_4.jpg
scratches,5,scratches_scratches_243_3.jpg
crazing,0,crazing_crazing_210_2.jpg
patches,2,patches_patches_134_0.jpg
patches,2,patches_patches_129_1.jpg
crazing,0,crazing_crazing_300_0.jpg
scratches,5,scratches_scratches_270_4.jpg
inclusion,1,inclusion_inclusion_141_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_175_2.jpg
inclusion,1,inclusion_inclusion_233_1.jpg
crazing,0,crazing_crazing_120_3.jpg
pitted_surface,3,pitted_surface_pitted_surface_185_2.jpg
patches,2,patches_patches_63_0.jpg
scratches,5,scratches_scratches_162_4.jpg
scratches,5,scratches_scratches_287_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_242_4.jpg
pitted_surface,3,pitted_surface_pitted_surface_108_4.jpg
inclusion,1,inclusion_inclusion_179_3.jpg
inclusion,1,inclusion_inclusion_85_2.jpg
crazing,0,crazing_crazing_22_3.jpg
crazing,0,crazing_crazing_266_1.jpg
crazing,0,crazing_crazing_186_1.jpg
patches,2,patches_patches_157_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_155_2.jpg
patches,2,patches_patches_216_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_271_3.jpg
patches,2,patches_patches_83_2.jpg
patches,2,patches_patches_35_0.jpg
scratches,5,scratches_scratches_113_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_37_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_213_4.jpg
inclusion,1,inclusion_inclusion_294_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_178_4.jpg
patches,2,patches_patches_90_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_281_2.jpg
pitted_surface,3,pitted_surface_pitted_surface_99_1.jpg
scratches,5,scratches_scratches_246_4.jpg
scratches,5,scratches_scratches_45_2.jpg
scratches,5,scratches_scratches_73_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_70_1.jpg
scratches,5,scratches_scratches_66_4.jpg
crazing,0,crazing_crazing_140_4.jpg
patches,2,patches_patches_145_3.jpg
inclusion,1,inclusion_inclusion_63_2.jpg
patches,2,patches_patches_127_3.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_38_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_202_3.jpg
crazing,0,crazing_crazing_185_4.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_265_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_174_3.jpg
patches,2,patches_patches_16_4.jpg
inclusion,1,inclusion_inclusion_255_4.jpg
patches,2,patches_patches_234_0.jpg
inclusion,1,inclusion_inclusion_120_0.jpg
crazing,0,crazing_crazing_134_3.jpg
inclusion,1,inclusion_inclusion_123_3.jpg
crazing,0,crazing_crazing_261_4.jpg
crazing,0,crazing_crazing_246_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_155_4.jpg
patches,2,patches_patches_259_4.jpg
patches,2,patches_patches_147_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_87_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_56_1.jpg
inclusion,1,inclusion_inclusion_100_1.jpg
patches,2,patches_patches_270_1.jpg
inclusion,1,inclusion_inclusion_261_0.jpg
pitted_surface,3,pitted_surface_pitted_surface_21_2.jpg
inclusion,1,inclusion_inclusion_188_0.jpg
crazing,0,crazing_crazing_15_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_117_2.jpg
patches,2,patches_patches_52_1.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_232_2.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_49_1.jpg
scratches,5,scratches_scratches_269_2.jpg
crazing,0,crazing_crazing_18_4.jpg
scratches,5,scratches_scratches_153_2.jpg
scratches,5,scratches_scratches_286_1.jpg
pitted_surface,3,pitted_surface_pitted_surface_214_1.jpg
crazing,0,crazing_crazing_67_0.jpg
rolled-in_scale,4,rolled-in_scale_rolled-in_scale_172_0.jpg
